t,x,y,z
23.154630926185238,-14.468113615025892,-12.453648965902786,36.956040239877524
23.16463292658532,-14.206458099486177,-10.998790815504245,37.644354565765205
23.174634926985398,-13.829186812303503,-9.510143874389625,38.07326198074312
23.18463692738548,-13.346548465521131,-8.037945655605519,38.24819593947148
23.194638927785558,-12.772357147099104,-6.626889464858406,38.18643420712275
23.20464092818564,-12.12297676876478,-5.313255393954629,37.91427946346428
23.214642928585718,-11.416191367220456,-4.123352272703975,37.4636960592526
23.2246449289858,-10.670098712083254,-3.073257355721888,36.86897078462976
23.234646929385878,-9.902138395619458,-2.1696214577229487,36.163840739580884
23.24464892978596,-9.128326590162313,-1.4111874060932343,35.3793482485641
23.25465093018604,-8.36272757754536,-0.7906517760076089,34.54249636663997
23.26465293058612,-7.617156436012575,-0.2965599149953265,33.67563457402427
23.2746549309862,-6.901082819054611,0.08498476969388641,32.796421679760115
23.284656931386277,-6.221692432950752,0.36891520799044647,31.918183655774214
23.29465893178636,-5.5840599201609535,0.5701376035587318,31.050496973100095
23.304660932186437,-4.991390463524113,0.7027938844992614,30.19986162625847
23.31466293258652,-4.445294670679296,0.7798018067815081,29.370368122984722
23.324664932986597,-3.9460700406458926,0.8126135829193104,28.56430038548848
23.33466693338668,-3.492970428139269,0.8111344635522938,27.78264609362946
23.344668933786757,-3.0844519657645186,0.7837505912660339,27.025506779055586
23.35467093418684,-2.7183893133462935,0.7374255198073935,26.292412985399295
23.364672934586917,-2.3922600951781474,0.6778351368474653,25.582556663718975
23.374674934987,-2.10329796776363,0.6095195137283477,24.894955532866444
23.384676935387077,-1.848616457384549,0.5360372682224128,24.228564141717687
23.39467893578716,-1.6253065756354015,0.4601134894349209,23.582344827597442
23.404680936187237,-1.430511601239776,0.3837759861341599,22.95530966704848
23.41468293658732,-1.26148245057483,0.3084773017471268,22.34654223869908
23.424684936987397,-1.1156168953546413,0.23520158889618492,21.75520599520624
23.43468693738748,-0.9904856010219361,0.16455659060665834,21.180544208290925
23.444688937787557,-0.8838476187312341,0.09685157679706963,20.62187503227529
23.45469093818764,-0.7936576168097637,0.03216243595006049,20.078584116628157
23.464692938587717,-0.7180668035361594,-0.029614724632431262,19.550116369434086
23.4746949389878,-0.6554191430861053,-0.08872007255787512,19.035967786262123
23.484696939387877,-0.6042442387182883,-0.1454953182757313,18.535677987166387
23.49469893978796,-0.5632479561260249,-0.20035649488718008,18.048823681620842
23.504700940188037,-0.5313016659130297,-0.2537731182448854,17.575013174919846
23.51470294058812,-0.5074307941726393,-0.30625271250369,17.113881894484702
23.524704940988197,-0.49080321224137435,-0.3583298142526494,16.665088865756484
23.53470694138828,-0.4807178697075179,-0.4105586884854004,16.22831403876293
23.544708941788357,-0.47659397460095554,-0.4635090966874367,15.803256364313844
23.55471094218844,-0.47796091284483594,-0.5177645885056736,15.389632523232534
23.564712942588518,-0.48444908207998916,-0.5739228372324683,14.987176236413081
23.5747149429886,-0.49578170536052435,-0.6325976743508359,14.595638093534813
23.584716943388678,-0.5117676891965344,-0.6944225194848244,14.214785866400922
23.59471894378876,-0.5322955483183687,-0.760054978360861,13.844405291175903
23.604720944188838,-0.5573283928456859,-0.8301824414349149,13.484301327280226
23.61472294458892,-0.5868999698438242,-0.9055285551969054,13.134299922462636
23.624724944988998,-0.6211117366511644,-0.986860482540456,12.794250336962211
23.63472694538908,-0.6601309390695129,-1.074996901067097,12.464028104488076
23.644728945789158,-0.7041896684055621,-1.1708167122987432,12.143538735077067
23.65473094618924,-0.7535848720491536,-1.2752684569464572,11.832722301199091
23.664732946589318,-0.8086792916369312,-1.3893804258759255,11.531559051554478
23.6747349469894,-0.869903311457046,-1.5142715148047476,11.240076316494871
23.684736947389478,-0.9377576960562138,-1.6511627838152072,10.958356927250104
23.69473894778956,-1.012817208236708,-1.8013897507709429,10.686549427656809
23.704740948189638,-1.095735079025052,-1.9664153793865222,10.424880613078017
23.71474294858972,-1.1872483235741518,-2.1478436826217493,10.173670731128738
23.724744948989798,-1.2881838724678147,-2.3474338353676143,9.933351899201051
23.73474694938988,-1.3994654810698117,-2.567114595508418,9.704490492817737
23.744748949789958,-1.5221213442583708,-2.808998626178629,9.487814435605806
23.75475095019004,-1.6572923454128554,-3.075396341270551,9.284245970764697
23.76475295059012,-1.8062407499102207,-3.3688283466914295,9.094941692982443
23.7747549509902,-1.9703592054507517,-3.692035829503159,8.921340102153914
23.78475695139028,-2.151179663113517,-4.047986925360215,8.765219531440849
23.79475895179036,-2.3503818268964274,-4.439877536078259,8.628766904929737
23.80476095219044,-2.569800423543351,-4.871123328027316,8.514660062230355
23.81476295259052,-2.8114305691749513,-5.345340057404074,8.426164601834868
23.8247649529906,-3.0774298878722006,-5.86630633985793,8.36724790646223
23.83476695339068,-3.3701158332716368,-6.437903065972621,8.342711053836656
23.84476895379076,-3.691956019865071,-7.064020761069079,8.3583395886077
23.85477095419084,-4.045548689457653,-7.748424162864226,8.421072167235712
23.86477295459092,-4.433589576490168,-8.494560656864916,8.539183979210826
23.874774954991,-4.858820139377827,-9.305295430989625,8.722477707476749
23.88477695539108,-5.323951533392207,-10.182555477913372,8.98246985981014
23.89477895579116,-5.831556326987865,-11.126859007023917,9.33255092135663
23.90478095619124,-6.383919477954558,-12.136709601859089,9.788087422079693
23.91478295659132,-6.982838474107066,-13.20783548474786,10.366418331306175
23.9247849569914,-7.6293619909164745,-14.332264037594578,11.086678016268984
23.93478695739148,-8.323457850175002,-15.497240917430034,11.969359842568176
23.94478895779156,-9.06360354284271,-16.684035445567158,13.035508482748776
23.95479095819164,-9.846300100170716,-17.866726024729445,14.305419140294742
23.96479295859172,-10.665522134666702,-19.01113345566544,15.796722455513452
23.9747949589918,-11.512135814058938,-20.074160581453235,17.52177407644463
23.98479695939188,-12.373343445671754,-21.00389939275067,19.484358904715698
23.99479895979196,-13.232245317782304,-21.740938650701843,21.675886445768302
24.00480096019204,-14.067644412940753,-22.221315917650426,24.071499009454932
24.01480296059212,-14.854243341811049,-22.381418214740286,26.626807081934672
24.0248049609922,-15.563384228684491,-22.164811888939436,29.276235435713843
